movie_id,embedding_json,vector_norm,item_bias,positive_user_count,updated_at
94815,"[-0.218417, -0.221302, 0.010469, 0.089165, 0.188712, -0.320885, 0.367899, -0.154365, 0.600307, 0.531711, -0.584788, -0.178798, 0.033451, 0.407175, -0.572085, -0.22992, -0.583018, -0.054771, 0.245807, 0.089923, 0.511629, -0.723525, 0.036412, 0.367328, 0.242966, -0.308731, 0.589135, 0.005731, -0.100795, -0.586607, 0.235947, -0.127365]",2.055999,-0.087748,9,2026-06-28 10:05:07.79297
94833,"[0.225606, -0.072911, 0.15266, -0.000659, -0.343481, -0.583128, 0.968246, -0.405224, 0.631141, 0.590189, -0.431363, -0.043901, -0.213248, 1.453217, -0.045662, -0.300105, -0.15721, -0.998905, 0.164224, 0.204647, 0.547475, -0.964032, 0.886629, 0.832231, 0.01504, 0.603926, 1.068954, 0.877855, 0.647032, 0.005505, -0.856288, -0.196433]",3.477253,-1.262438,78,2026-06-28 10:05:07.79297
94837,"[0.175957, 0.058473, 0.301381, -0.00231, -0.391851, -0.292141, 0.07825, -0.449421, 0.187208, -0.176604, -0.399001, -0.114826, -0.73851, 0.125219, 0.319808, -0.021961, 0.084621, 0.137949, 0.011821, 0.20585, 0.170937, -0.530255, -0.413837, 0.314747, -0.032696, 0.086809, 0.111748, -0.020083, 0.328981, -0.535179, 0.093296, 0.028743]",1.596798,-0.015177,6,2026-06-28 10:05:07.79297
94839,"[0.094388, -0.180254, -0.258235, -0.054872, -0.067616, 0.012663, 0.239241, -0.06827, 0.228839, 0.133715, -0.070745, -0.000606, 0.108847, -0.301474, -0.070259, 0.030816, 0.060265, -0.413562, 0.010969, 0.015905, 0.35034, -0.261023, -0.034338, 0.104845, 0.199219, -0.032855, 0.160931, -0.045515, 0.089037, 0.230299, -0.185462, 0.042462]",0.951621,0.010017,1,2026-06-28 10:05:07.79297
94841,"[0.035717, -0.155721, 0.186536, -0.291448, 0.087412, -0.383946, 0.352704, 0.250192, 0.809506, 0.053807, -0.785275, -0.206397, -0.627498, 0.168306, 0.387313, -0.690121, 0.612607, -0.417794, 0.217649, -0.423852, -0.010214, -0.313251, -0.543687, 0.077221, 0.060743, -0.243602, 0.211023, 0.29483, -0.161687, -0.585335, -0.226794, 0.572199]",2.229769,-0.081508,13,2026-06-28 10:05:07.79297
94864,"[0.01299, 0.101275, 0.724344, -0.4727, 0.063862, -1.049028, 0.729932, 0.203999, 0.766081, 0.03726, -0.364912, -0.072577, -1.396901, 1.257807, -0.140355, 0.169461, 0.27871, -0.761574, 0.952833, 0.559725, -0.358387, -0.784394, 0.658241, 0.388748, -0.399367, 0.93889, 1.27462, -0.146333, -0.195804, -0.883063, -0.702144, 0.66359]",3.793624,-1.249571,822,2026-06-28 10:05:07.79297
94867,"[0.065038, 0.419552, -0.023093, -0.452826, 0.21131, -0.504616, 0.450706, 0.013824, 0.408082, 0.298062, -0.67871, -0.341739, -0.375244, 0.056444, -0.321982, -0.028245, -0.072521, -0.361044, 0.127407, -0.252546, -0.138858, -0.00356, -0.147108, 0.368259, 0.179684, 0.090187, 0.020488, 0.329678, -0.292521, -0.627082, -0.641557, -0.001935]",1.844403,-0.120455,6,2026-06-28 10:05:07.79297
94893,"[0.007367, 0.134751, -0.265503, -0.003761, -0.069958, -0.000201, 0.132528, -0.180134, 0.12155, 0.281598, -0.22436, 0.128102, -0.105394, 0.015085, 0.094414, 0.005001, 0.249806, -0.140951, 0.173994, -0.330607, 0.660072, -0.002186, -0.097853, 0.113535, 0.00794, -0.084677, 0.001829, 0.154537, 0.193804, -0.039119, -0.092016, 0.289181]",1.080291,0.029096,1,2026-06-28 10:05:07.79297
94896,"[-0.165742, -0.944942, -0.199865, 0.191807, -0.993872, -0.50442, 1.011625, -0.75288, 1.107747, 0.193239, -0.470519, 0.422526, -1.09586, 1.28512, 0.231408, -0.850283, -0.692752, -0.411893, 0.582352, 0.606902, -0.617202, -0.608476, 0.328878, 1.400573, 0.101801, 0.645777, 1.322893, -0.237229, -0.479385, 0.223518, -0.206018, 0.59939]",4.026917,-1.509884,114,2026-06-28 10:05:07.79297
94900,"[-0.006372, -0.059732, -0.027381, -0.121466, 0.123497, 0.157885, 0.137314, 0.194514, -0.005225, 0.055051, -0.302882, -0.340714, -0.25898, 0.040992, 0.029177, -0.167889, 0.101353, -0.060002, -0.186409, 0.001994, 0.344432, -0.199754, -0.070018, 0.300441, 0.259412, -0.034966, -0.165033, -0.149112, -0.047505, -0.079283, -0.140472, 0.28797]",0.977839,0.011749,1,2026-06-28 10:05:07.79297
94917,"[0.15478, -0.436403, 0.031041, 0.130412, -0.285532, 0.14443, -0.075192, -0.139066, -0.003969, 0.192559, -0.431055, 0.3172, 0.07255, 0.514408, 0.226697, -0.135261, -0.257207, -0.181082, -0.37946, -0.248544, 0.246493, -0.206817, 0.011846, -0.018776, -0.121209, 0.10357, 0.159248, -0.149155, 0.039458, -0.081667, -0.105693, -0.103501]",1.238835,-0.083244,4,2026-06-28 10:05:07.79297
94919,"[0.278301, -0.184677, 0.354759, -0.244473, 0.054293, -0.210214, -0.100418, -0.024736, -0.006741, 0.366306, -0.640595, -0.110907, -0.338218, -0.330727, 0.167226, -0.073413, -0.164763, 0.161591, 0.21576, 0.119145, -0.178848, -0.354915, -0.109997, 0.189599, -0.155294, -0.124239, 0.159692, 0.231499, 0.032644, -0.525257, 0.255213, 0.320517]",1.432655,0.039190,3,2026-06-28 10:05:07.79297
94931,"[-0.350238, -1.032644, -0.280271, 0.10336, -0.756189, -0.557223, 0.29295, -0.201674, 1.389756, 0.423156, -1.164307, -0.109206, -0.560996, 0.347665, 0.092297, -0.624958, -0.47812, -0.164188, 0.736872, 0.059579, 0.101151, -1.262701, 0.163828, 1.230833, 0.503583, -0.192676, 1.207019, -0.334746, -0.979631, -0.393685, 0.519143, -0.112896]",3.715491,-1.419978,58,2026-06-28 10:05:07.79297
94939,"[-0.245623, -0.25799, -0.407245, 0.345675, -0.148705, -0.368009, 0.649372, 0.14668, 0.593457, 0.305366, -0.812546, -0.651865, -0.12869, 0.560387, -0.169205, -0.082664, -0.527137, -0.857248, 0.134999, 0.482583, 0.062559, -0.738364, 0.105269, 1.051479, 0.495029, 0.120795, 1.105377, 0.32814, -0.370775, -0.380337, 0.148139, 0.053014]",2.781247,-0.685548,24,2026-06-28 10:05:07.79297
94951,"[0.142684, 0.109682, 0.133533, -0.08064, -0.365041, 0.10687, 0.179995, 0.048104, 0.009622, 0.249174, -0.153262, -0.227785, 0.132926, -0.004192, -0.17808, 0.117629, -0.078825, -0.197423, -0.048236, -0.154664, 0.426183, -0.06139, -0.056476, 0.293684, 0.027286, 0.011034, 0.151193, -0.014843, -0.047065, -0.199804, -0.565908, -0.234662]",1.106608,-0.115834,2,2026-06-28 10:05:07.79297
94953,"[0.406829, -0.280401, -0.146322, -0.197699, -0.213051, -0.527039, 1.286268, -0.055939, 0.556832, 0.356288, -0.70472, 0.025267, 0.018405, 0.180848, 0.882896, -0.489993, 0.405188, 0.053642, 0.565962, 0.023516, 0.141162, -0.203154, -0.015014, 0.587726, 0.441357, -0.234112, 0.695305, 0.419622, -0.575647, -0.03236, -0.316867, 0.39778]",2.582106,-0.237541,19,2026-06-28 10:05:07.79297
94959,"[-1.007619, -0.944633, 0.192366, 0.294028, -0.604114, -1.090637, 0.884665, 0.111158, 0.754483, -0.151475, -0.68642, -0.007019, -1.099362, 0.90162, -0.393168, -1.240225, -0.522569, -0.815706, 0.9387, 0.976204, -0.239071, -1.410217, 0.112283, 1.119424, -0.063627, 1.420724, 1.575989, -0.061206, -0.546451, 0.005392, -0.104036, 0.14197]",4.481290,-1.261182,1606,2026-06-28 10:05:07.79297
94967,"[0.057352, -0.384692, 0.387947, -0.138148, 0.195832, 0.071264, 0.053527, 0.101687, 0.533887, 0.292387, -0.42141, -0.194283, 0.109814, -0.152256, -0.231688, -0.201076, 0.003147, -0.140489, -0.014902, 0.001647, 0.026298, -0.193406, 0.288014, 0.354622, 0.226438, 0.113948, 0.308291, 0.32718, 0.009382, -0.202206, -0.22205, 0.344463]",1.354538,0.097647,3,2026-06-28 10:05:07.79297
94969,"[-0.431997, 0.117154, -0.514749, -0.192096, -0.70178, -0.67446, 0.724774, 0.008862, -0.339413, -0.155603, -0.500489, 0.072108, -0.635705, 0.584329, 0.02732, -0.620931, -0.593976, -0.236804, 0.442483, 0.058434, 0.222928, -1.063913, -0.275947, 0.587501, -0.180283, -0.764931, 0.624317, 0.735773, 0.192222, -0.7364, -0.314291, 0.33399]",2.837475,-0.539639,31,2026-06-28 10:05:07.79297
94974,"[-0.573537, 0.585349, -0.151765, -0.232004, -0.413295, -0.715234, 0.889274, 0.313843, -0.208416, -0.285026, 0.097126, 0.092595, -0.987504, 0.487, 0.241165, -0.211942, 0.519074, 0.384623, -0.197175, -0.091036, 0.466622, -0.249012, 0.335586, 0.109552, -0.001262, -0.155823, 0.216943, 0.389419, -0.135121, -0.488409, -0.654704, 0.533554]",2.416656,-0.295644,13,2026-06-28 10:05:07.79297
94978,"[-0.493568, -0.274193, -0.097081, 0.095799, -0.303268, -0.004104, 0.493778, 0.099295, -0.053707, 0.421643, -0.442038, -0.526224, -0.250973, 0.325318, -0.421533, -0.23866, -0.339024, 0.133051, -0.171355, -0.057684, 0.226376, -0.481126, 0.036763, 0.386231, 0.346451, 0.530945, 0.968579, -0.014371, -0.28176, -0.191467, -0.648634, 0.252373]",2.068534,-0.434948,9,2026-06-28 10:05:07.79297
94980,"[-0.102763, -0.049678, 0.015931, 0.331551, -0.314907, -0.442164, 0.158645, -0.044807, -0.019973, 0.110637, -0.236845, -0.115604, -0.008546, 0.039008, -0.1708, 0.096416, -0.135885, 0.124997, -0.048417, 0.117966, 0.427345, -0.105425, 0.128245, 0.570719, 0.038125, -0.153453, 0.315926, 0.01546, 0.17083, -0.163969, -0.388724, -0.320608]",1.260353,0.037516,2,2026-06-28 10:05:07.79297
94985,"[0.397398, -0.566207, 0.037789, 0.033701, -0.33141, -0.779082, 1.034348, -0.103545, -0.178407, 0.37049, -1.003263, -0.089283, -1.171175, 0.829967, 0.868332, -0.310192, 0.58309, 0.2722, 0.573714, 0.523287, -0.123244, -0.642204, 0.293966, 0.282059, 0.081025, 0.55242, 0.924993, 0.666994, -0.065949, -0.985914, 0.141617, 0.378998]",3.276544,-1.195875,60,2026-06-28 10:05:07.79297
94998,"[0.190788, -0.108136, -0.009573, -0.096264, -0.037064, -0.098388, 0.154764, 0.109975, -0.233464, -0.120637, -0.208795, 0.034249, -0.077195, 0.399989, -0.008228, 0.032943, -0.087903, 0.191048, -0.207494, 0.1459, 0.223027, -0.217187, 0.327058, 0.296665, -0.135701, -0.123691, -0.153664, 0.004907, 0.122144, -0.236021, -0.261009, -0.207387]",1.012446,0.026234,1,2026-06-28 10:05:07.79297
95000,"[-0.014835, -0.371721, -0.29308, -0.138399, -0.045475, 0.11577, 0.055577, 0.097796, 0.189065, 0.008561, -0.068296, 0.042266, -0.148292, -0.147984, 0.173431, 0.096833, -0.080296, 0.037695, 0.075507, -0.117129, 0.185807, -0.307317, -0.069476, 0.004169, -0.105275, -0.070326, 0.210969, -0.13887, 0.128338, -0.262924, -0.040047, 0.263202]",0.891396,0.029490,1,2026-06-28 10:05:07.79297
95002,"[-0.434217, -0.235459, -0.011131, -0.85261, 0.353594, -0.240244, -0.054075, -0.43054, 0.450233, -0.466215, -0.277744, -0.061218, 0.002924, 0.077364, 0.097992, -0.189572, 0.532117, 0.080499, 0.835306, -0.437371, 0.202067, -0.008316, -0.114168, -0.038364, -0.187808, 0.332701, 0.331952, 0.716895, 0.172017, -0.68271, -0.547539, -0.064258]",2.167566,-0.041939,11,2026-06-28 10:05:07.79297
95004,"[-0.241719, 0.658321, -0.227854, -0.166629, -0.59003, -0.346039, 1.07958, -0.055687, 0.032552, 0.193424, -0.003503, 0.049518, -0.977453, 0.389858, 0.140791, -0.351149, 0.755551, 0.001164, -0.251459, -0.171895, 0.255663, 0.165578, 0.385628, 0.367296, -0.003873, 0.153445, 0.380053, 0.30515, -0.09508, -0.255767, -0.673088, 0.144275]",2.312771,-0.299214,12,2026-06-28 10:05:07.79297
95007,"[-0.273586, -0.48656, -0.032556, 0.263524, -0.044743, 0.196484, 0.34569, -0.042245, -0.041156, 0.23985, -0.158744, 0.100807, 0.113543, 0.159453, 0.041693, 0.295383, -0.231768, 0.146882, -0.070942, -0.1188, 0.185089, -0.180954, 0.28633, 0.476303, -0.053908, -0.212598, 0.430975, -0.360517, -0.002047, -0.316912, -0.164196, 0.026123]",1.314558,-0.174723,3,2026-06-28 10:05:07.79297
95010,"[0.059366, -0.36373, 0.030646, 0.194409, -0.35152, -0.1491, 0.288734, 0.035664, 0.011028, 0.480986, -0.729413, -0.496899, -0.14956, 0.080449, -0.339889, -0.184499, -0.258433, 0.094625, -0.044475, -0.024089, 0.183498, -0.195677, -0.209174, 0.433613, 0.262332, -0.272414, 0.10739, -0.032402, -0.232807, -0.126674, -0.101633, 0.023818]",1.487483,-0.156787,5,2026-06-28 10:05:07.79297
95014,"[0.127695, 0.378306, 0.044291, 0.174691, -0.13108, -0.045857, 0.058478, 0.138256, -0.002484, 0.355708, -0.125053, -0.293226, 0.027437, -0.334134, 0.067523, -0.240007, 0.153613, -0.123519, 0.043428, 0.180137, -0.110199, 0.023809, 0.294347, 0.05901, 0.117685, 0.223752, 0.102789, 0.135756, 0.167849, 0.168554, -0.044807, -0.068115]",0.984174,0.138737,1,2026-06-28 10:05:07.79297
95021,"[-0.179307, -0.548059, -0.046835, 0.326241, -0.191965, -0.095797, 0.324351, 0.103534, 0.146796, 0.349315, -0.056336, -0.299119, -0.003712, -0.10644, -0.303032, 0.159331, -0.185635, 0.174122, -0.266362, -0.06221, -0.018779, -0.122988, 0.139138, 0.186351, -0.000856, -0.183598, 0.294214, 0.039994, -0.473178, -0.073138, -0.213563, -0.006479]",1.254512,0.050785,2,2026-06-28 10:05:07.79297
95026,"[0.457119, 0.147753, -0.082733, -0.041029, -0.100352, -0.16928, 0.28813, -0.043868, 0.461089, -0.266772, 0.011844, 0.084429, -0.058164, 0.47256, 0.410045, -0.259793, 0.350657, -0.394109, -0.07324, 0.161688, 0.367405, -0.157716, 0.239184, 0.337337, 0.241077, -0.1229, 0.198009, 0.129483, -0.244709, 0.033464, -0.005582, 0.441916]",1.463737,0.159881,3,2026-06-28 10:05:07.79297
95032,"[0.152592, 0.350827, -0.027872, -0.013851, 0.289657, 0.320337, 0.347024, 0.036363, 0.267613, -0.245581, -0.091218, -0.042747, -0.096831, -0.114043, 0.052916, 0.147907, 0.117566, 0.2007, 0.458458, 0.258049, -0.066635, 0.064404, 0.380228, 0.291027, 0.018292, 0.15975, -0.002116, 0.122652, -0.092356, -0.299444, 0.088789, 0.158832]",1.177147,0.022071,1,2026-06-28 10:05:07.79297
95034,"[-0.208696, -0.23391, -0.072516, -0.265368, 0.116876, -0.10366, 0.054048, -0.275144, -0.012716, -0.170061, 0.015088, -0.157438, -0.079915, 0.242816, -0.168089, -0.110045, 0.077317, -0.139263, 0.114034, 0.37152, 0.112917, -0.2061, -0.200573, -0.099037, 0.125166, 0.066492, 0.099427, 0.094404, 0.422288, -0.225324, -0.053732, -0.015856]",0.994774,0.012841,1,2026-06-28 10:05:07.79297
95058,"[-0.292898, -0.658396, -0.228525, -0.008851, -0.280912, -0.546929, 0.79818, -0.341162, 0.88409, 0.603583, -1.022842, -0.153371, -0.742482, 0.280353, -0.460653, 0.147959, -0.00422, -0.214265, -0.171674, 0.219708, 0.227209, -0.173791, 0.144237, 0.726756, 0.306541, 0.035802, 0.653528, 0.054853, -1.290121, -0.408536, -0.397638, 0.503043]",2.881848,-0.854937,26,2026-06-28 10:05:07.79297
95067,"[0.363222, 0.333229, -0.298587, 0.019902, -0.282939, -0.638125, 0.542755, -0.51509, 0.521908, -0.105748, -0.571876, 0.28507, -1.058594, 0.518245, 0.261336, -0.189345, 0.633588, 0.02489, 0.509555, -0.180807, 0.827529, -0.321947, -0.273449, 0.206071, 0.244253, -0.24982, -0.065371, 0.340965, -0.118122, -0.038015, -0.558991, 0.261997]",2.409170,-0.174378,11,2026-06-28 10:05:07.79297
95069,"[0.05581, -0.116245, 0.138613, -0.132321, -0.128917, -0.306319, 0.85613, -0.446705, 0.682993, 0.339275, -0.274278, 0.228327, -0.493305, 0.513227, -0.111083, -0.158832, -0.001109, 0.266483, 0.239018, 0.042115, -0.16636, -0.279165, 0.10541, 0.253917, 0.16761, 0.019302, 0.594284, -0.004001, -0.257244, 0.181494, -0.627608, 0.218559]",1.892911,0.031021,6,2026-06-28 10:05:07.79297
95088,"[-0.006345, -0.477687, -0.058701, -0.112454, -0.724174, -0.617178, 0.445398, -0.236428, 1.168285, -0.266586, -0.70793, 0.373804, -0.739901, 1.371809, 0.522509, -0.968831, 0.004635, -1.027259, 0.637817, 0.640865, -0.369429, -1.216667, -0.13134, 1.068085, 0.522355, 1.205743, 1.819629, 0.14939, -0.724209, 0.04931, -0.502969, -0.162243]",4.199477,-1.456220,346,2026-06-28 10:05:07.79297
95105,"[0.164744, -0.416065, -0.131098, 0.033208, -0.511173, -1.121122, 1.460867, -0.346022, 0.034199, 0.356376, -0.813593, 0.68782, -1.15295, 1.477003, 0.449617, -0.03487, 0.791688, -0.889012, 0.580663, 0.206523, 0.666436, -1.09826, 0.567737, 0.189941, -0.014582, -0.322858, 0.570612, 0.930305, 0.628168, -0.182821, -0.732052, 0.199406]",3.882380,-1.336996,97,2026-06-28 10:05:07.79297
95113,"[0.24974, -0.4679, 0.043739, 0.300219, -0.372655, -0.370648, 0.358134, -0.151703, 0.456083, 0.421884, -0.026366, -0.284198, 0.03037, 0.005565, -0.222639, -0.031894, -0.198486, -0.297993, -0.287385, -0.548069, 0.327927, -0.094687, 0.070554, 0.621935, 0.243774, -0.411654, 0.488603, -0.106156, -0.332051, -0.102854, -0.192504, 0.211475]",1.738051,0.008140,5,2026-06-28 10:05:07.79297
95115,"[0.227924, -0.239951, -0.046585, 0.057235, -0.208094, -0.005539, 0.147094, 0.002237, 0.367974, 0.508563, -0.290681, -0.187096, -0.258559, -0.023897, -0.312186, 0.064077, -0.061109, -0.339256, -0.647804, -0.241587, 0.492532, -0.05398, -0.18166, 0.161341, -0.055048, -0.126139, 0.189125, 0.109446, -0.194124, -0.17549, -0.125291, -0.016388]",1.383832,0.060532,3,2026-06-28 10:05:07.79297
95133,"[0.133719, -0.34862, 0.015551, 0.07913, 0.21461, -0.305607, 0.041085, -0.064478, 0.116672, 0.323744, -0.641032, -0.024248, -0.590417, 0.193931, 0.202718, 0.04041, 0.07343, -0.090242, -0.004308, -0.035405, 0.015252, -0.299142, 0.209255, 0.210175, 0.040866, 0.095932, 0.421588, -0.439753, 0.216708, -0.06213, 0.022903, 0.353712]",1.414574,-0.002503,4,2026-06-28 10:05:07.79297
95135,"[-0.472334, -0.752013, -0.484792, -0.405044, -0.974113, -0.441695, 0.195313, -0.912438, 0.616535, 0.200374, -1.162973, 0.342181, -0.577478, 0.618382, 0.159133, -0.783491, -0.26027, -0.121395, 0.878328, 0.32333, -0.026748, -1.07043, -0.28833, 0.336003, 0.430439, 0.457592, 1.10401, -0.27891, -0.482956, -0.326888, -0.238232, 0.239933]",3.300617,-0.953187,48,2026-06-28 10:05:07.79297
95137,"[-0.272321, -0.198195, 0.253309, 0.201855, -0.088062, -0.015593, 0.453468, 0.240588, 0.018577, 0.116216, -0.522524, -0.275059, 0.008326, -0.036084, 0.032534, 0.062276, 0.288857, -0.351, -0.175019, 0.500686, -0.039986, -0.133016, -0.137017, 0.513382, 0.274326, 0.129904, 0.04468, 0.162141, -0.214757, 0.087918, 0.240196, 0.085793]",1.373906,0.032212,2,2026-06-28 10:05:07.79297
95139,"[-0.075391, -0.37624, -0.075506, 0.283927, -0.274661, -0.285063, -0.035315, 0.300215, 0.179082, 0.127437, -0.15172, -0.531106, 0.13579, 0.141253, -0.325953, 0.240695, -0.032473, 0.014823, -0.19755, -0.045481, 0.034223, 0.030409, 0.155003, 0.120027, 0.160919, 0.035631, 0.308785, -0.031916, -0.078681, -0.321929, 0.124706, -0.039866]",1.170899,0.065350,2,2026-06-28 10:05:07.79297
95145,"[0.153692, -0.009506, 0.143048, -0.05154, -0.183906, -0.124566, 0.161745, 0.055519, 0.348935, -0.067645, -0.027172, -0.24824, -0.52864, 0.182031, -0.10111, 0.064593, 0.264266, 0.219874, 0.171994, -0.019176, 0.154619, -0.147945, -0.053631, -0.034734, -0.089467, -0.134161, -0.095436, 0.218966, 0.4715, -0.579697, -0.121636, 0.081212]",1.225526,-0.095484,2,2026-06-28 10:05:07.79297
95147,"[0.220171, -0.09967, 0.099533, -0.155872, -0.040238, 0.180481, 0.13974, 0.124745, 0.119529, -0.241675, -0.160921, -0.015878, -0.484296, 0.037661, 0.121533, -0.012274, 0.292515, -0.118336, -0.074991, 0.046462, 0.233436, -0.024983, -0.213087, 0.018944, -0.201826, -0.072083, -0.100803, -0.092274, 0.162836, -0.281339, -0.011332, -0.110967]",0.950033,-0.115844,1,2026-06-28 10:05:07.79297
95149,"[-0.158706, 0.856734, -0.278684, -0.424349, -0.572864, -0.433873, 1.26571, 0.05375, 0.017176, 0.17097, -0.245297, -0.103433, -0.901313, 0.256715, 0.234055, -0.017019, 0.819971, -0.078575, -0.363206, 0.140512, -0.230037, -0.121696, 0.447535, 0.189347, 0.20738, 0.079098, 0.314763, 0.60227, -0.640843, -0.54767, -0.711056, 0.296998]",2.668621,-0.848061,21,2026-06-28 10:05:07.79297
95151,"[-0.225727, 0.136568, 0.148469, 0.369474, 0.01258, -0.012822, 0.354355, 0.035235, -0.160647, -1e-05, 0.004869, 0.001468, -0.264019, 0.196174, 0.224909, 0.214544, 0.201234, 0.094616, 0.091849, 0.737261, -0.057003, -0.002374, 0.347931, -0.022113, -0.083669, 0.189216, 0.582115, 0.225062, 0.040403, -0.42496, 0.133739, 0.103817]",1.398343,0.043444,2,2026-06-28 10:05:07.79297
95153,"[0.215919, 0.306496, -0.037366, -0.340626, -0.336623, -0.213542, 0.511329, 0.173167, -0.055678, -0.029162, 0.051788, -0.486023, -0.279345, -0.080167, -0.083578, 0.103137, 0.486453, -0.053864, -0.188186, 0.040874, -0.105389, 0.059544, -0.006865, -0.128773, 0.253859, 0.503363, -0.220594, 0.011633, -0.202399, -0.008386, -0.579216, 0.045467]",1.451341,0.042842,3,2026-06-28 10:05:07.79297
95163,"[-0.028143, 0.080425, 0.116961, -0.141778, -0.01759, -0.135655, 0.274489, 0.01237, 0.077217, -0.170461, -0.061573, -0.036252, -0.361063, -0.002731, 0.162629, 0.054812, 0.236102, 0.099721, -0.134637, -0.125249, -0.026949, 0.04952, -0.03458, 0.018918, -0.137191, -0.023285, -0.127799, -0.026333, 0.205091, -0.530465, 0.134258, -0.051364]",0.905508,-0.070934,1,2026-06-28 10:05:07.79297
95165,"[-0.23881, 0.366105, 0.129462, 0.058234, -0.174129, -0.112412, 0.738892, 0.005601, 0.141929, -0.001098, 0.026605, -0.117372, -0.316356, -0.113035, 0.036798, -0.22123, 0.442483, -0.409744, 0.218758, 0.153428, 0.45432, 0.21151, 0.046289, 0.275797, -0.085262, -0.004095, 0.068673, 0.175555, 0.112689, -0.429404, -0.308104, 0.083051]",1.450554,0.166942,3,2026-06-28 10:05:07.79297
95167,"[0.160908, -0.2334, -0.407295, 0.035885, -0.885405, -1.083045, 1.409147, 0.000949, 0.649819, 0.567888, -0.53164, 0.741281, -1.081415, 1.352867, -0.335971, -0.790314, 0.429368, -0.96102, 0.753887, 0.130312, 0.197846, -1.076479, 0.344394, 0.373226, 0.112477, 0.692201, 1.717619, 0.241451, 0.684667, -0.002974, -1.084312, -0.151055]",4.221490,-1.365039,546,2026-06-28 10:05:07.79297
95170,"[0.105678, 0.338257, -0.14773, -0.43242, -0.250283, -0.498568, 0.57697, -0.278121, 0.50938, 0.116538, -0.091144, -0.025745, -0.211603, 0.391311, -0.474887, -0.231006, 0.409325, -0.206157, -0.039425, -0.066537, 0.593447, -0.13076, -0.295252, 0.088814, 0.281501, -0.568962, -0.066725, 0.037036, 0.09761, 0.08276, -0.580958, 0.130938]",1.809652,-0.308101,7,2026-06-28 10:05:07.79297
95175,"[0.640903, 0.095658, -0.060152, 0.027882, 0.06253, -0.363134, 0.239916, -0.089969, 0.330515, 0.213352, -0.222438, 0.037497, -0.418693, 0.562655, -0.145675, -0.134178, -0.060018, 0.048455, -0.041157, -0.480026, 0.792249, -0.661468, -0.481816, 0.059368, 0.401069, -0.477062, 0.410887, -0.086058, -0.183841, -0.198967, -0.427694, 0.164954]",1.936394,-0.088831,6,2026-06-28 10:05:07.79297
